customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,unique_features_used,total_tickets,avg_satisfaction,health_score,churn_prediction,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,revenue_at_risk,upsell_opportunity
1614-JBEBI,Female,0,No,No,8,Yes,No,No,Month-to-month,Yes,Mailed check,20.7,137.6,No,8,59.77,478.18,5,3.0,3.33,45.3,0,0.04291218450571326,4.29,Low Risk,Maintain - Standard Service,248.39999999999998,Add Protection Bundle; Add Tech Support
8740-XLHDR,Male,0,No,No,5,No,No phone service,DSL,Month-to-month,Yes,Mailed check,43.25,219.0,Yes,6,49.23,295.38,3,5.0,2.4,29.6,1,0.9967699234702173,99.68,High Risk,Urgent - Retention Campaign,519.0,None
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,DSL,One year,Yes,Credit card (automatic),48.35,1067.15,Yes,14,58.36,817.02,5,3.0,3.0,51.8,0,0.08403476951194849,8.4,Low Risk,Maintain - Standard Service,580.2,Add Protection Bundle; Add Streaming Services; Add Tech Support
1761-AEZZR,Male,0,No,No,1,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,79.55,79.55,Yes,15,47.94,719.04,6,4.0,3.25,52.3,1,0.997280474336613,99.73,High Risk,Urgent - Retention Campaign,954.5999999999999,None
3923-CSIHK,Female,1,Yes,No,50,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,71.05,3444.85,Yes,35,60.29,2110.09,6,3.0,3.33,78.2,0,0.3966392473845642,39.66,Medium Risk,Monitor - Check-in Call,852.5999999999999,None
5696-EXCYS,Male,0,No,No,17,Yes,No,No,Two year,No,Credit card (automatic),19.45,369.05,No,8,55.14,441.14,5,3.0,2.33,43.8,0,0.030076474519017064,3.01,Low Risk,Maintain - Standard Service,233.39999999999998,Add Protection Bundle; Add Tech Support
5795-KTGUD,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),110.8,7553.6,No,31,53.91,1671.31,6,0.0,5.0,87.5,0,0.005506896412197213,0.55,Low Risk,Maintain - Standard Service,1329.6,None
7120-RFMVS,Male,0,No,No,1,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,84.5,84.5,Yes,9,69.64,626.74,5,2.0,3.0,42.7,1,0.8570308345054338,85.7,High Risk,Urgent - Retention Campaign,1014.0,None
7924-GJZFI,Female,1,Yes,No,25,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,69.3,1813.1,No,36,56.31,2027.18,6,2.0,3.0,70.5,0,0.33818205691697106,33.82,Medium Risk,Monitor - Check-in Call,831.5999999999999,None
4702-HDRKD,Male,0,No,No,67,No,No phone service,DSL,One year,Yes,Bank transfer (automatic),49.35,3321.35,No,6,67.57,405.41,4,0.0,5.0,62.2,0,0.0025086501279000767,0.25,Low Risk,Maintain - Standard Service,592.2,None
8512-WIWYV,Male,0,No,No,32,Yes,No,No,One year,No,Credit card (automatic),20.35,707.5,No,16,66.4,1062.44,6,2.0,2.0,56.5,0,0.010972317703088524,1.1,Low Risk,Maintain - Standard Service,244.20000000000002,Add Protection Bundle
5897-ZYEKH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,One year,Yes,Electronic check,105.6,7112.15,No,25,69.1,1727.6,6,2.0,4.0,79.6,0,0.19655521581992014,19.66,Low Risk,Maintain - Standard Service,1267.1999999999998,None
5456-ITGIC,Male,1,Yes,No,72,No,No phone service,DSL,Two year,Yes,Credit card (automatic),64.45,4641.1,No,33,65.72,2168.68,6,2.0,4.0,85.8,0,0.020164954413169216,2.02,Low Risk,Maintain - Standard Service,773.4000000000001,None
7317-GGVPB,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),108.6,7690.9,Yes,35,50.49,1767.3,6,2.0,2.0,78.7,0,0.4560652459457765,45.61,Medium Risk,Monitor - Check-in Call,1303.1999999999998,None
1406-PUQVY,Male,0,No,Yes,1,Yes,No,DSL,Month-to-month,Yes,Electronic check,49.9,49.9,No,5,85.72,428.59,4,0.0,5.0,43.3,0,0.0045736010238469375,0.46,Low Risk,Maintain - Standard Service,598.8,Add Protection Bundle; Add Streaming Services
1322-AGOQM,Male,0,No,No,46,No,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),30.3,1380.1,Yes,12,48.98,587.78,5,3.0,2.0,53.0,0,0.24809561740913552,24.81,Low Risk,Maintain - Standard Service,363.6,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract; Add Tech Support
3677-IYRBF,Female,1,No,No,2,No,No phone service,DSL,Month-to-month,Yes,Electronic check,30.4,78.65,Yes,17,52.9,899.36,6,8.0,3.62,55.2,1,0.9986292722615476,99.86,High Risk,Urgent - Retention Campaign,364.79999999999995,None
5692-FPTAH,Female,0,No,No,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,45.4,45.4,Yes,15,40.24,603.59,5,2.0,3.5,48.3,0,0.335412081498921,33.54,Medium Risk,Monitor - Check-in Call,544.8,None
9114-AAFQH,Female,0,Yes,No,48,Yes,No,DSL,One year,Yes,Electronic check,65.65,3094.65,No,28,62.22,1742.09,6,1.0,1.0,64.1,0,0.003439280750956931,0.34,Low Risk,Maintain - Standard Service,787.8000000000001,None
8715-KKTFG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),103.3,6518.35,No,36,52.81,1901.25,6,3.0,2.33,77.9,0,0.08411563118842275,8.41,Low Risk,Maintain - Standard Service,1239.6,None
1550-LOAHA,Female,0,Yes,No,32,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,Yes,39,66.25,2583.65,6,8.0,3.25,75.3,1,0.9966193724696776,99.66,High Risk,Urgent - Retention Campaign,1009.8000000000001,None
1728-BQDMA,Female,0,No,No,2,Yes,No,DSL,Month-to-month,No,Electronic check,44.45,82.7,No,11,69.04,759.41,5,0.0,5.0,52.2,0,0.004119235628824256,0.41,Low Risk,Maintain - Standard Service,533.4000000000001,Add Protection Bundle; Add Streaming Services
0268-QKIWO,Female,0,No,No,3,Yes,No,No,Month-to-month,No,Electronic check,19.75,58.85,Yes,20,58.38,1167.65,6,4.0,2.25,51.8,1,0.9971505137600374,99.72,High Risk,Urgent - Retention Campaign,237.0,None
0876-WDUUZ,Female,0,No,No,5,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.4,425.9,Yes,18,71.18,1281.18,6,5.0,3.4,55.8,1,0.9972768804219619,99.73,High Risk,Urgent - Retention Campaign,1024.8000000000002,None
5117-ZSMHQ,Female,0,Yes,Yes,71,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),89.9,6342.7,No,41,61.99,2541.65,6,1.0,4.0,90.3,0,0.002543248513276138,0.25,Low Risk,Maintain - Standard Service,1078.8000000000002,None
5151-HQRDG,Male,0,Yes,No,37,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,55.05,2030.75,No,29,55.38,1606.03,6,2.0,3.5,71.7,0,0.10811432596701934,10.81,Low Risk,Maintain - Standard Service,660.5999999999999,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
0960-HUWBM,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,40,61.34,2453.62,6,2.0,4.5,90.1,0,0.05223900278858437,5.22,Low Risk,Maintain - Standard Service,1249.1999999999998,None
6465-GSRCL,Female,0,No,Yes,67,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,50,63.81,3190.67,6,1.0,2.0,86.6,0,0.003811469751691781,0.38,Low Risk,Maintain - Standard Service,1279.1999999999998,None
0617-FHSGK,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),75.2,3678.3,Yes,40,65.72,2628.83,6,3.0,3.67,82.3,0,0.3757794589959107,37.58,Medium Risk,Monitor - Check-in Call,902.4000000000001,None
0263-FJTQO,Male,0,Yes,Yes,50,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),70.5,3486.65,No,23,59.71,1373.26,6,1.0,2.0,65.7,0,0.00335971979187443,0.34,Low Risk,Maintain - Standard Service,846.0,None
7319-ZNRTR,Male,0,Yes,Yes,25,Yes,No,No,One year,No,Electronic check,19.6,411.15,No,10,54.37,543.71,3,3.0,2.67,38.6,0,0.01098114383464677,1.1,Low Risk,Maintain - Standard Service,235.20000000000002,Add Protection Bundle; Add Tech Support
2858-MOFSQ,Female,0,No,Yes,17,Yes,Yes,DSL,One year,Yes,Mailed check,55.85,937.5,Yes,37,66.88,2474.38,6,3.0,4.0,72.9,0,0.3433630957123137,34.34,Medium Risk,Monitor - Check-in Call,670.2,None
7503-EPSZW,Female,0,Yes,Yes,64,Yes,Yes,No,Two year,Yes,Mailed check,24.05,1559.15,No,10,79.62,796.22,6,3.0,2.0,61.8,0,0.00804299371637562,0.8,Low Risk,Maintain - Standard Service,288.6,Add Protection Bundle; Add Tech Support
7089-XXAYG,Male,0,Yes,No,25,No,No phone service,DSL,One year,Yes,Credit card (automatic),38.1,970.4,No,14,61.43,860.0,5,3.0,3.0,52.3,0,0.13672553155263825,13.67,Low Risk,Maintain - Standard Service,457.20000000000005,Add Protection Bundle; Add Tech Support
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.4,2483.5,Yes,25,58.96,1473.96,6,3.0,4.33,68.7,1,0.8739658327963657,87.4,High Risk,Urgent - Retention Campaign,1276.8000000000002,None
8070-AAWZP,Male,1,Yes,No,24,No,No phone service,DSL,Month-to-month,No,Mailed check,34.25,828.2,No,18,67.6,1216.87,6,1.0,5.0,67.5,0,0.00274657375265809,0.27,Low Risk,Maintain - Standard Service,411.0,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
1666-JXLKU,Female,0,No,No,37,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.05,3810.55,No,48,65.61,3149.08,6,0.0,5.0,89.1,0,0.0043434431336409314,0.43,Low Risk,Maintain - Standard Service,1200.6,Upgrade to Annual Contract
7855-DIWPO,Female,0,No,No,21,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,68.65,1493.2,No,40,62.88,2515.09,6,0.0,5.0,79.8,0,0.003982266748299426,0.4,Low Risk,Maintain - Standard Service,823.8000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
5133-POWUA,Male,0,No,No,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,45.8,45.8,No,20,62.59,1251.78,6,0.0,5.0,62.3,0,0.004288467301311987,0.43,Low Risk,Maintain - Standard Service,549.5999999999999,Add Protection Bundle; Add Streaming Services
5652-MSDEY,Female,0,No,No,10,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,75.75,777.3,No,13,69.48,903.27,5,2.0,3.5,49.6,0,0.2894381017045508,28.94,Low Risk,Maintain - Standard Service,909.0,Add Protection Bundle; Add Streaming Services
7005-CCBKV,Male,0,No,No,6,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,84.4,556.35,Yes,6,60.5,363.03,3,5.0,2.8,31.5,1,0.9964253150253638,99.64,High Risk,Urgent - Retention Campaign,1012.8000000000001,None
1810-BOHSY,Male,0,Yes,No,51,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),96.4,4911.05,No,23,61.51,1414.67,6,3.0,4.33,75.3,0,0.19589388765673954,19.59,Low Risk,Maintain - Standard Service,1156.8000000000002,Add Tech Support
1784-BXEFA,Female,0,No,No,10,Yes,No,No,Month-to-month,Yes,Mailed check,20.55,187.35,No,7,65.97,461.77,4,0.0,5.0,47.0,0,0.0033946114032960668,0.34,Low Risk,Maintain - Standard Service,246.60000000000002,Add Protection Bundle
7351-MHQVU,Female,0,No,No,6,No,No phone service,DSL,Month-to-month,No,Credit card (automatic),50.95,307.6,No,5,61.29,306.46,3,3.0,3.33,33.0,0,0.064856575822643,6.49,Low Risk,Maintain - Standard Service,611.4000000000001,None
9224-VTYID,Male,0,Yes,Yes,47,Yes,Yes,DSL,Two year,Yes,Mailed check,90.5,4318.35,No,29,60.09,1742.5,6,3.0,3.0,72.5,0,0.09039350461735157,9.04,Low Risk,Maintain - Standard Service,1086.0,None
9500-IWPXQ,Female,0,Yes,Yes,61,Yes,Yes,DSL,One year,Yes,Electronic check,79.4,4820.55,No,30,61.58,1847.44,6,0.0,5.0,84.9,0,0.0035745217019134082,0.36,Low Risk,Maintain - Standard Service,952.8000000000001,None
5762-TJXGK,Female,0,No,No,52,No,No phone service,DSL,Two year,Yes,Bank transfer (automatic),58.75,3038.55,No,22,58.93,1296.49,6,2.0,3.0,69.6,0,0.05048238322900736,5.05,Low Risk,Maintain - Standard Service,705.0,None
4504-YOULA,Female,0,Yes,Yes,35,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,32,57.66,1845.03,6,2.0,1.5,64.9,0,0.05513459554981286,5.51,Low Risk,Maintain - Standard Service,713.4000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
5569-IDSEY,Male,0,Yes,No,71,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105.7,7472.15,No,41,60.26,2470.6,6,1.0,1.0,78.3,0,0.0058244973127650245,0.58,Low Risk,Maintain - Standard Service,1268.4,None
4250-FDVOU,Female,0,No,No,6,Yes,No,DSL,Month-to-month,No,Electronic check,56.25,389.1,Yes,14,68.9,964.66,5,8.0,2.62,45.5,1,0.9959203591446661,99.59,High Risk,Urgent - Retention Campaign,675.0,None
7284-ZZLOH,Male,0,Yes,No,45,Yes,No,DSL,Two year,No,Credit card (automatic),53.3,2296.25,No,33,47.07,1553.43,6,0.0,5.0,82.3,0,0.0023400508170941837,0.23,Low Risk,Maintain - Standard Service,639.5999999999999,Add Protection Bundle; Add Streaming Services
5277-ZLOOR,Female,1,No,No,2,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.55,187.45,Yes,8,70.28,562.25,4,8.0,3.12,37.8,1,0.9967746273357296,99.68,High Risk,Urgent - Retention Campaign,1026.6,None
2141-RRYGO,Female,0,No,No,4,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,Yes,7,56.59,396.15,4,3.0,4.0,41.3,0,0.3054561160197199,30.55,Medium Risk,Monitor - Check-in Call,823.8000000000001,None
1777-JYQPJ,Male,0,No,No,2,No,No phone service,DSL,Month-to-month,No,Mailed check,24.3,38.45,No,18,73.43,1321.73,5,2.0,1.5,42.4,0,0.3043906736035843,30.44,Medium Risk,Monitor - Check-in Call,291.6,None
6376-GAHQE,Male,0,No,No,4,Yes,No,Fiber optic,Month-to-month,No,Electronic check,77.85,299.2,Yes,17,63.89,1086.19,6,2.0,1.0,45.3,0,0.44667362795748156,44.67,Medium Risk,Monitor - Check-in Call,934.1999999999999,None
3401-URHDA,Male,0,No,No,51,Yes,Yes,DSL,One year,No,Credit card (automatic),59.9,3043.6,No,49,58.3,2856.91,6,2.0,3.0,85.6,0,0.02431862787389927,2.43,Low Risk,Maintain - Standard Service,718.8,Add Protection Bundle; Add Streaming Services
1599-EAHXY,Male,0,Yes,Yes,60,Yes,Yes,No,One year,No,Credit card (automatic),23.95,1506.4,No,11,72.87,801.59,3,2.0,2.5,48.3,0,0.00879996735248172,0.88,Low Risk,Maintain - Standard Service,287.4,Add Protection Bundle
8631-XVRZL,Male,0,No,No,9,Yes,No,No,One year,Yes,Mailed check,20.15,163.7,No,13,70.95,922.32,6,0.0,5.0,60.3,0,0.00250701899325437,0.25,Low Risk,Maintain - Standard Service,241.79999999999998,Add Protection Bundle
5052-PNLOS,Male,0,No,No,3,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,17,53.68,912.58,6,7.0,1.86,48.5,1,0.9980263757345877,99.8,High Risk,Urgent - Retention Campaign,1264.1999999999998,None
3853-LYGAM,Male,0,No,No,17,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,No,35,62.29,2180.28,6,2.0,3.0,67.7,0,0.11761684627400679,11.76,Low Risk,Maintain - Standard Service,1147.8000000000002,Upgrade to Annual Contract
6979-ZNSFF,Female,0,No,No,8,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.05,762.1,Yes,14,73.77,1032.79,5,8.0,2.5,45.6,1,0.9951912341081881,99.52,High Risk,Urgent - Retention Campaign,1044.6,None
5751-USDBL,Male,0,Yes,Yes,46,Yes,No,DSL,Two year,No,Mailed check,81.0,3846.35,No,32,77.18,2469.62,6,3.0,4.33,79.3,0,0.020349062122813354,2.03,Low Risk,Maintain - Standard Service,972.0,None
5680-LQOGP,Female,0,No,No,68,Yes,No,DSL,Two year,Yes,Credit card (automatic),82.45,5646.6,No,35,61.35,2147.15,6,3.0,1.33,75.2,0,0.02583082048698643,2.58,Low Risk,Maintain - Standard Service,989.4000000000001,None
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,53.5,53.5,Yes,15,65.29,979.35,6,4.0,3.0,51.3,1,0.9969020012813751,99.69,High Risk,Urgent - Retention Campaign,642.0,None
8189-DUKMV,Female,0,Yes,No,4,Yes,No,No,One year,No,Bank transfer (automatic),20.5,79.05,No,6,54.36,326.19,4,2.0,4.5,42.7,0,0.02532663042287097,2.53,Low Risk,Maintain - Standard Service,246.0,Add Protection Bundle
6032-IGALN,Female,0,No,No,1,No,No phone service,DSL,Month-to-month,Yes,Mailed check,25.1,25.1,Yes,8,57.13,457.03,4,6.0,2.83,36.4,1,0.9969985578938511,99.7,High Risk,Urgent - Retention Campaign,301.20000000000005,None
9931-DCEZH,Male,0,No,Yes,28,Yes,No,DSL,One year,Yes,Credit card (automatic),54.4,1516.6,No,34,71.5,2430.84,6,2.0,3.5,72.2,0,0.024678973562480964,2.47,Low Risk,Maintain - Standard Service,652.8,Add Protection Bundle; Add Streaming Services
1898-JSNDC,Female,0,No,No,39,Yes,No,DSL,One year,Yes,Credit card (automatic),58.6,2224.5,No,28,67.12,1879.43,6,0.0,5.0,77.6,0,0.004716547628960577,0.47,Low Risk,Maintain - Standard Service,703.2,Add Protection Bundle
0315-LVCRK,Male,0,No,No,11,Yes,No,Fiber optic,Month-to-month,No,Electronic check,84.8,888.75,No,12,49.01,588.15,5,2.0,1.5,41.3,0,0.42786662305179485,42.79,Medium Risk,Monitor - Check-in Call,1017.5999999999999,None
3911-RSNHI,Female,0,Yes,No,71,No,No phone service,DSL,Two year,Yes,Credit card (automatic),61.4,4310.35,No,36,70.32,2531.57,6,1.0,2.0,79.3,0,0.0021556500618258425,0.22,Low Risk,Maintain - Standard Service,736.8,None
2410-CIYFZ,Male,0,No,Yes,2,Yes,No,No,Month-to-month,No,Mailed check,20.4,42.9,No,17,61.55,1046.34,6,2.0,2.5,50.8,0,0.147599216958973,14.76,Low Risk,Maintain - Standard Service,244.79999999999998,Add Protection Bundle
4248-HCETZ,Male,1,Yes,No,30,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,79.65,2365.15,Yes,40,57.68,2307.25,6,5.0,3.6,76.7,1,0.9958221703795971,99.58,High Risk,Urgent - Retention Campaign,955.8000000000001,None
5505-OVWQW,Female,0,No,No,17,Yes,No,No,One year,No,Mailed check,20.15,353.65,No,11,55.9,614.88,5,3.0,3.0,48.3,0,0.019092008412159144,1.91,Low Risk,Maintain - Standard Service,241.79999999999998,Add Protection Bundle; Add Tech Support
7271-AJDTL,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,26,59.87,1556.73,6,0.0,5.0,80.9,0,0.006011382286952837,0.6,Low Risk,Maintain - Standard Service,1133.4,Upgrade to Annual Contract
1867-TJHTS,Female,0,No,No,58,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,No,20,48.45,968.95,6,1.0,1.0,62.1,0,0.005900522075861687,0.59,Low Risk,Maintain - Standard Service,957.5999999999999,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
0516-WJVXC,Female,0,No,No,5,Yes,No,DSL,Month-to-month,No,Electronic check,54.2,308.25,Yes,13,64.3,835.91,5,7.0,1.86,41.6,1,0.9964028060315894,99.64,High Risk,Urgent - Retention Campaign,650.4000000000001,None
9174-FKWZE,Female,1,No,No,1,Yes,No,No,Month-to-month,Yes,Electronic check,19.45,19.45,Yes,10,51.97,519.68,6,4.0,3.75,51.3,1,0.9959437283295329,99.59,High Risk,Urgent - Retention Campaign,233.39999999999998,None
6860-YRJZP,Male,1,No,No,9,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.05,678.45,No,14,63.51,889.2,5,0.0,5.0,55.9,0,0.004645413384327008,0.46,Low Risk,Maintain - Standard Service,888.5999999999999,Add Protection Bundle; Add Streaming Services
4429-WYGFR,Male,0,No,No,26,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,No,13,72.99,948.84,6,2.0,3.5,59.0,0,0.026088067165585555,2.61,Low Risk,Maintain - Standard Service,589.8,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
2817-LVCPP,Female,0,No,No,50,Yes,No,No,Two year,No,Credit card (automatic),19.4,1023.95,No,7,56.43,394.99,4,1.0,2.0,46.1,0,0.003166958791925709,0.32,Low Risk,Maintain - Standard Service,232.79999999999998,Add Protection Bundle
5038-ETMLM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No,27,66.53,1796.22,6,1.0,3.0,78.2,0,0.003210997822121849,0.32,Low Risk,Maintain - Standard Service,1363.8000000000002,None
5056-FIMPT,Female,0,No,Yes,43,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),106.0,4532.3,No,41,70.72,2899.47,6,1.0,3.0,78.5,0,0.004989896672238442,0.5,Low Risk,Maintain - Standard Service,1272.0,None
4521-WFJAI,Male,0,No,No,56,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),25.95,1444.05,No,10,55.34,553.4,5,0.0,5.0,66.6,0,0.0025473483866644523,0.25,Low Risk,Maintain - Standard Service,311.4,Add Protection Bundle
6569-KTMDU,Female,0,No,No,1,Yes,No,No,Month-to-month,No,Mailed check,19.1,19.1,No,9,71.54,643.9,6,1.0,1.0,39.7,0,0.005879803772274518,0.59,Low Risk,Maintain - Standard Service,229.20000000000002,Add Protection Bundle
8809-RIHDD,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,103.4,7372.65,Yes,50,58.94,2946.98,6,5.0,3.2,92.8,1,0.9949307841781226,99.49,High Risk,Urgent - Retention Campaign,1240.8000000000002,None
8809-XKHMD,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),100.55,7325.1,No,46,56.19,2584.79,6,3.0,3.33,90.9,0,0.027287605991874256,2.73,Low Risk,Maintain - Standard Service,1206.6,None
0396-YCHWO,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.4,3474.2,No,38,59.86,2274.74,6,0.0,5.0,82.8,0,0.007887670667389435,0.79,Low Risk,Maintain - Standard Service,1144.8000000000002,Add Protection Bundle; Upgrade to Annual Contract
0867-LDTTC,Male,0,No,No,5,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),75.15,392.65,No,16,73.41,1174.5,6,1.0,1.0,45.0,0,0.0029296207698917085,0.29,Low Risk,Maintain - Standard Service,901.8000000000001,None
4822-NGOCH,Female,0,No,No,13,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.45,1058.6,Yes,32,56.6,1811.07,6,3.0,4.0,68.8,1,0.7158050089539584,71.58,High Risk,Urgent - Retention Campaign,1013.4000000000001,None
9391-DXGGG,Female,1,No,No,44,Yes,No,Fiber optic,One year,No,Credit card (automatic),89.15,3990.75,No,48,58.88,2826.19,6,0.0,5.0,91.0,0,0.0028699745600611237,0.29,Low Risk,Maintain - Standard Service,1069.8000000000002,None
9844-FELAJ,Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,One year,Yes,Electronic check,107.9,7475.85,No,37,60.34,2232.46,6,2.0,1.5,77.6,0,0.33350516501717065,33.35,Medium Risk,Monitor - Check-in Call,1294.8000000000002,None
2122-SZZZD,Male,0,No,No,44,Yes,No,No,One year,No,Credit card (automatic),19.5,835.5,No,5,31.0,155.01,4,2.0,2.5,45.2,0,0.011552037608799904,1.16,Low Risk,Maintain - Standard Service,234.0,Add Protection Bundle
5307-DZCVC,Female,1,Yes,No,32,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,Yes,43,61.87,2660.24,6,8.0,3.38,78.2,1,0.9967195522220177,99.67,High Risk,Urgent - Retention Campaign,1031.4,None
3148-AOIQT,Female,0,Yes,No,69,Yes,Yes,No,Two year,Yes,Credit card (automatic),24.95,1718.35,No,8,57.59,460.7,4,2.0,3.5,58.0,0,0.01815597809739887,1.82,Low Risk,Maintain - Standard Service,299.4,Add Protection Bundle
8679-JOEVF,Female,1,No,No,16,Yes,No,DSL,Month-to-month,No,Electronic check,59.4,1023.9,Yes,24,65.65,1575.68,6,6.0,2.83,60.2,1,0.996236693902211,99.62,High Risk,Urgent - Retention Campaign,712.8,None
8395-ETZKQ,Male,1,Yes,Yes,68,Yes,No,No,One year,No,Bank transfer (automatic),19.5,1193.55,No,17,64.78,1101.21,5,0.0,5.0,74.1,0,0.002220704666998374,0.22,Low Risk,Maintain - Standard Service,234.0,Add Protection Bundle
