ticketID,customerID,date,issue_type,resolution_time,satisfaction_score,status
TKT68902,2034-CGRHZ,2025-09-29,billing,45,2,resolved
TKT58895,2034-CGRHZ,2025-09-29,performance,28,5,escalated
TKT63357,5797-APWZC,2025-09-29,login_issue,23,4,escalated
TKT41333,5797-APWZC,2025-09-29,feature_request,39,1,open
TKT47357,5797-APWZC,2025-09-29,login_issue,48,5,open
TKT68827,5797-APWZC,2025-09-29,billing,46,4,open
TKT63184,3683-QKIUE,2025-09-29,technical,35,2,resolved
TKT49954,3683-QKIUE,2025-09-29,login_issue,4,3,open
TKT23349,3683-QKIUE,2025-09-29,login_issue,41,5,open
TKT12560,3683-QKIUE,2025-09-29,feature_request,39,4,open
TKT29194,3683-QKIUE,2025-09-29,login_issue,46,4,resolved
TKT79497,3683-QKIUE,2025-09-29,login_issue,27,3,escalated
TKT77549,3683-QKIUE,2025-09-29,feature_request,15,4,escalated
TKT85192,3683-QKIUE,2025-09-29,feature_request,24,3,resolved
TKT76036,4228-ZGYUW,2025-09-29,technical,93,2,open
TKT99087,4228-ZGYUW,2025-09-29,technical,91,2,resolved
TKT63163,9031-ZVQPT,2025-09-29,billing,32,2,resolved
TKT33029,9031-ZVQPT,2025-09-29,login_issue,40,3,escalated
TKT27288,2990-IAJSV,2025-09-29,login_issue,38,3,open
TKT53571,2990-IAJSV,2025-09-29,feature_request,19,2,resolved
TKT69210,2990-IAJSV,2025-09-29,login_issue,39,3,resolved
TKT84015,8107-KNCIM,2025-09-29,billing,13,1,open
TKT75149,8107-KNCIM,2025-09-29,login_issue,26,5,resolved
TKT67676,8107-KNCIM,2025-09-29,feature_request,15,2,escalated
TKT31819,4644-OBGFZ,2025-09-29,feature_request,23,1,open
TKT65232,4644-OBGFZ,2025-09-29,billing,4,5,resolved
TKT96231,4644-OBGFZ,2025-09-29,technical,77,5,open
TKT46850,7926-IJOOU,2025-09-29,performance,28,2,resolved
TKT90431,7926-IJOOU,2025-09-29,feature_request,47,2,open
TKT81771,6480-YAGIY,2025-09-29,login_issue,30,4,resolved
TKT98476,6480-YAGIY,2025-09-29,feature_request,7,3,open
TKT21962,6480-YAGIY,2025-09-29,performance,8,3,escalated
TKT70926,5345-BMKWB,2025-09-29,billing,11,5,resolved
TKT63090,5345-BMKWB,2025-09-29,performance,35,4,resolved
TKT50309,5345-BMKWB,2025-09-29,billing,41,4,open
TKT50878,3519-ZKXGG,2025-09-29,feature_request,25,2,open
TKT94164,3519-ZKXGG,2025-09-29,performance,21,5,escalated
TKT10820,3519-ZKXGG,2025-09-29,feature_request,30,3,escalated
TKT22133,5457-COLHT,2025-09-29,performance,5,3,open
TKT13542,5457-COLHT,2025-09-29,feature_request,11,5,open
TKT37802,5457-COLHT,2025-09-29,performance,9,5,open
TKT67895,6416-TVAIH,2025-09-29,billing,43,5,resolved
TKT22989,6416-TVAIH,2025-09-29,feature_request,45,1,escalated
TKT88691,6416-TVAIH,2025-09-29,technical,63,1,resolved
TKT24294,6416-TVAIH,2025-09-29,feature_request,16,3,resolved
TKT90883,5451-YHYPW,2025-09-29,technical,93,2,escalated
TKT36906,5451-YHYPW,2025-09-29,billing,38,4,escalated
TKT91576,5451-YHYPW,2025-09-29,feature_request,3,4,resolved
TKT95307,5108-ADXWO,2025-09-29,billing,7,1,resolved
TKT18968,5108-ADXWO,2025-09-29,billing,12,1,escalated
TKT25012,7998-WNZEM,2025-09-29,feature_request,4,3,resolved
TKT71813,7998-WNZEM,2025-09-29,billing,40,2,resolved
TKT99408,3066-RRJIO,2025-09-29,billing,43,2,escalated
TKT74035,3066-RRJIO,2025-09-29,login_issue,41,4,open
TKT36107,3066-RRJIO,2025-09-29,login_issue,1,2,resolved
TKT58281,3066-RRJIO,2025-09-29,technical,81,2,escalated
TKT20125,4664-NJCMS,2025-09-29,technical,70,2,open
TKT26230,4664-NJCMS,2025-09-29,billing,39,5,resolved
TKT77122,0307-BCOPK,2025-09-29,feature_request,13,3,escalated
TKT94149,7629-WFGLW,2025-09-29,technical,36,2,escalated
TKT80301,2542-HYGIQ,2025-09-29,technical,83,4,open
TKT88575,2542-HYGIQ,2025-09-29,feature_request,17,4,resolved
TKT66267,2542-HYGIQ,2025-09-29,login_issue,11,1,open
TKT81907,6715-OFDBP,2025-09-29,technical,58,5,open
TKT47346,6715-OFDBP,2025-09-29,feature_request,20,4,escalated
TKT95114,6715-OFDBP,2025-09-29,performance,33,5,open
TKT68912,6715-OFDBP,2025-09-29,performance,5,5,open
TKT22461,6481-LXPWL,2025-09-29,performance,42,4,resolved
TKT26607,6481-LXPWL,2025-09-29,feature_request,47,3,resolved
TKT40240,6481-LXPWL,2025-09-29,technical,70,1,resolved
TKT42330,1567-DSCIC,2025-09-29,login_issue,4,2,open
TKT41966,1567-DSCIC,2025-09-29,performance,25,2,open
TKT11947,1567-DSCIC,2025-09-29,login_issue,46,2,resolved
TKT65447,1567-DSCIC,2025-09-29,billing,32,4,open
TKT90381,1567-DSCIC,2025-09-29,performance,21,1,escalated
TKT59909,2150-UWTFY,2025-09-29,billing,30,1,open
TKT43302,2150-UWTFY,2025-09-29,login_issue,25,1,resolved
TKT10355,2150-UWTFY,2025-09-29,technical,30,3,resolved
TKT14333,2150-UWTFY,2025-09-29,billing,21,3,open
TKT40421,6124-ACRHJ,2025-09-29,billing,33,5,open
TKT52777,6124-ACRHJ,2025-09-29,login_issue,10,3,escalated
TKT46801,6124-ACRHJ,2025-09-29,feature_request,12,4,escalated
TKT19113,9975-GPKZU,2025-09-29,performance,32,3,escalated
TKT41503,9975-GPKZU,2025-09-29,technical,66,5,resolved
TKT91741,9975-GPKZU,2025-09-29,performance,24,4,resolved
TKT73038,9625-RZFUK,2025-09-29,performance,12,1,escalated
TKT20167,9625-RZFUK,2025-09-29,billing,4,1,escalated
TKT89589,9625-RZFUK,2025-09-29,feature_request,47,1,open
TKT52884,5161-UBZXI,2025-09-29,billing,22,4,escalated
TKT12910,5161-UBZXI,2025-09-29,performance,22,5,open
TKT81628,5161-UBZXI,2025-09-29,performance,20,3,open
TKT80820,1020-JPQOW,2025-09-29,billing,30,5,escalated
TKT68327,1020-JPQOW,2025-09-29,technical,34,5,resolved
TKT97272,1020-JPQOW,2025-09-29,feature_request,39,5,escalated
TKT59526,0565-JUPYD,2025-09-29,billing,12,3,resolved
TKT16942,0565-JUPYD,2025-09-29,performance,36,4,open
TKT58206,0565-JUPYD,2025-09-29,feature_request,15,4,resolved
TKT44808,9054-FOWNV,2025-09-29,login_issue,11,4,escalated
TKT39564,2683-BPJSO,2025-09-29,performance,33,2,escalated
TKT81236,2683-BPJSO,2025-09-29,technical,79,1,resolved
TKT97440,2683-BPJSO,2025-09-29,feature_request,11,4,escalated
TKT83963,2683-BPJSO,2025-09-29,login_issue,37,3,open
TKT70897,2683-BPJSO,2025-09-29,feature_request,36,3,resolved
TKT31696,2157-MXBJS,2025-09-29,feature_request,29,3,resolved
TKT11313,2157-MXBJS,2025-09-29,billing,2,3,open
TKT84243,2157-MXBJS,2025-09-29,feature_request,3,2,open
TKT69745,2157-MXBJS,2025-09-29,billing,13,5,resolved
TKT24479,2157-MXBJS,2025-09-29,login_issue,23,2,escalated
TKT92332,2157-MXBJS,2025-09-29,login_issue,27,1,resolved
TKT60203,2157-MXBJS,2025-09-29,login_issue,40,5,open
TKT80503,8207-VVMYB,2025-09-29,technical,64,4,escalated
TKT61581,8207-VVMYB,2025-09-29,billing,38,2,escalated
TKT11356,9360-AHGNL,2025-09-29,billing,6,2,escalated
TKT55736,9360-AHGNL,2025-09-29,billing,2,4,escalated
TKT76916,1087-UDSIH,2025-09-29,login_issue,34,2,open
TKT91456,1087-UDSIH,2025-09-29,performance,35,4,escalated
TKT76856,1087-UDSIH,2025-09-29,billing,33,4,open
TKT72000,1087-UDSIH,2025-09-29,feature_request,33,4,open
TKT17156,1087-UDSIH,2025-09-29,login_issue,19,4,resolved
TKT39004,1087-UDSIH,2025-09-29,performance,19,5,resolved
TKT80286,1087-UDSIH,2025-09-29,performance,30,5,escalated
TKT11118,5485-WUYWF,2025-09-29,feature_request,27,4,escalated
TKT54307,5485-WUYWF,2025-09-29,performance,30,4,resolved
TKT35084,5485-WUYWF,2025-09-29,performance,9,3,escalated
TKT15105,5485-WUYWF,2025-09-29,technical,87,1,resolved
TKT22351,5485-WUYWF,2025-09-29,performance,25,4,open
TKT18501,5485-WUYWF,2025-09-29,billing,22,1,escalated
TKT28939,5485-WUYWF,2025-09-29,technical,83,1,resolved
TKT34341,8818-DOPVL,2025-09-29,performance,11,1,resolved
TKT65210,2632-UCGVD,2025-09-29,feature_request,24,3,resolved
TKT28757,2632-UCGVD,2025-09-29,login_issue,15,4,open
TKT43149,5445-PZWGX,2025-09-29,billing,30,3,escalated
TKT49308,5445-PZWGX,2025-09-29,login_issue,18,4,open
TKT98664,5445-PZWGX,2025-09-29,performance,44,5,resolved
TKT32666,5445-PZWGX,2025-09-29,performance,32,2,resolved
TKT23797,5445-PZWGX,2025-09-29,technical,75,4,open
TKT70891,5445-PZWGX,2025-09-29,performance,20,5,resolved
TKT32199,5445-PZWGX,2025-09-29,feature_request,42,3,resolved
TKT31293,5445-PZWGX,2025-09-29,login_issue,24,5,open
TKT30998,1227-UDMZR,2025-09-29,feature_request,34,5,open
TKT20501,1227-UDMZR,2025-09-29,login_issue,46,2,resolved
TKT19894,5198-HQAEN,2025-09-29,billing,23,4,escalated
TKT57376,5198-HQAEN,2025-09-29,performance,41,5,open
TKT76018,5198-HQAEN,2025-09-29,feature_request,10,3,escalated
TKT72933,9170-CCKOU,2025-09-29,technical,85,3,resolved
TKT31480,9170-CCKOU,2025-09-29,feature_request,7,5,escalated
TKT99086,9170-CCKOU,2025-09-29,performance,15,4,escalated
TKT78719,2167-FQSTQ,2025-09-29,feature_request,12,4,open
TKT34448,2167-FQSTQ,2025-09-29,feature_request,27,5,resolved
TKT54878,2167-FQSTQ,2025-09-29,login_issue,4,5,open
TKT36098,1043-YCUTE,2025-09-29,billing,14,2,open
TKT75144,1043-YCUTE,2025-09-29,billing,8,2,open
TKT58136,1043-YCUTE,2025-09-29,feature_request,31,5,escalated
TKT86128,1043-YCUTE,2025-09-29,performance,23,5,escalated
TKT81399,1043-YCUTE,2025-09-29,technical,53,3,open
TKT46975,1043-YCUTE,2025-09-29,login_issue,38,2,open
TKT52178,1043-YCUTE,2025-09-29,login_issue,31,3,resolved
TKT50451,3814-MLAXC,2025-09-29,performance,17,3,resolved
TKT51364,3814-MLAXC,2025-09-29,feature_request,28,1,escalated
TKT97344,3814-MLAXC,2025-09-29,technical,75,4,resolved
TKT16200,3814-MLAXC,2025-09-29,login_issue,14,2,open
TKT33894,3572-UUHRS,2025-09-29,login_issue,37,5,open
TKT11306,3572-UUHRS,2025-09-29,feature_request,25,5,resolved
TKT41249,3572-UUHRS,2025-09-29,login_issue,14,1,escalated
TKT27459,1226-UDFZR,2025-09-29,feature_request,15,3,escalated
TKT77428,1226-UDFZR,2025-09-29,feature_request,40,3,resolved
TKT93505,1226-UDFZR,2025-09-29,technical,74,3,escalated
TKT56428,1226-UDFZR,2025-09-29,performance,15,1,escalated
TKT60571,1226-UDFZR,2025-09-29,login_issue,12,3,escalated
TKT46526,1226-UDFZR,2025-09-29,performance,29,3,open
TKT61464,5955-EPOAZ,2025-09-29,performance,17,2,open
TKT64551,5955-EPOAZ,2025-09-29,technical,80,1,open
TKT19648,6821-JPCDC,2025-09-29,technical,79,4,escalated
TKT77377,9135-HSWOC,2025-09-29,billing,21,2,open
TKT84547,9135-HSWOC,2025-09-29,billing,16,2,open
TKT38269,9135-HSWOC,2025-09-29,feature_request,33,1,resolved
TKT58506,7044-YAACC,2025-09-29,technical,59,1,resolved
TKT33269,7044-YAACC,2025-09-29,technical,38,2,open
TKT42407,8189-XRIKE,2025-09-29,billing,19,1,open
TKT22446,8189-XRIKE,2025-09-29,feature_request,45,5,escalated
TKT45658,8189-XRIKE,2025-09-29,login_issue,23,3,open
TKT39995,1506-YJTYT,2025-09-29,technical,65,1,open
TKT63285,4123-DVHPH,2025-09-29,login_issue,4,3,escalated
TKT97346,4123-DVHPH,2025-09-29,technical,78,2,open
TKT12934,6425-YQLLO,2025-09-29,billing,19,5,open
TKT78394,6425-YQLLO,2025-09-29,login_issue,39,1,resolved
TKT98300,6425-YQLLO,2025-09-29,billing,41,4,open
TKT81834,6425-YQLLO,2025-09-29,technical,90,1,open
TKT83875,5442-UTCVD,2025-09-29,login_issue,19,3,resolved
TKT97476,5442-UTCVD,2025-09-29,login_issue,12,1,escalated
TKT24034,5442-UTCVD,2025-09-29,feature_request,26,3,resolved
TKT21530,5442-UTCVD,2025-09-29,technical,28,1,resolved
TKT71916,2228-BZDEE,2025-09-29,login_issue,39,1,open
TKT94343,2228-BZDEE,2025-09-29,feature_request,47,4,open
TKT87938,7734-DBOAI,2025-09-29,performance,14,5,open
TKT44211,7734-DBOAI,2025-09-29,billing,1,2,open
TKT45946,7734-DBOAI,2025-09-29,technical,77,2,open
TKT14474,7734-DBOAI,2025-09-29,login_issue,2,1,escalated
TKT75805,7734-DBOAI,2025-09-29,feature_request,27,4,escalated
TKT65630,7734-DBOAI,2025-09-29,technical,48,5,open
TKT94836,7734-DBOAI,2025-09-29,technical,57,4,escalated
TKT27571,2789-CZANW,2025-09-29,feature_request,35,3,escalated
TKT90619,2789-CZANW,2025-09-29,login_issue,38,1,open
TKT47767,2789-CZANW,2025-09-29,billing,33,1,resolved
TKT29470,2091-RFFBA,2025-09-29,performance,35,5,escalated
TKT20892,2091-RFFBA,2025-09-29,feature_request,2,2,open
TKT78506,2114-MGINA,2025-09-29,feature_request,21,4,escalated
TKT37194,2114-MGINA,2025-09-29,feature_request,43,2,resolved
TKT21703,2114-MGINA,2025-09-29,performance,10,5,open
TKT87484,2114-MGINA,2025-09-29,login_issue,41,5,resolved
TKT39530,2114-MGINA,2025-09-29,feature_request,16,3,resolved
TKT64257,2114-MGINA,2025-09-29,feature_request,24,5,resolved
TKT33988,7596-LDUXP,2025-09-29,performance,46,4,resolved
TKT65493,3740-RLMVT,2025-09-29,billing,46,1,open
TKT88482,3740-RLMVT,2025-09-29,performance,31,2,escalated
TKT72168,3740-RLMVT,2025-09-29,billing,28,4,resolved
TKT93294,4489-SNOJF,2025-09-29,login_issue,21,4,escalated
TKT80611,4489-SNOJF,2025-09-29,feature_request,34,2,escalated
TKT31249,4489-SNOJF,2025-09-29,performance,9,1,open
TKT42176,2192-OZITF,2025-09-29,feature_request,33,4,escalated
TKT10879,2186-QZEYA,2025-09-29,performance,34,1,open
TKT15079,1131-ALZWV,2025-09-29,technical,93,2,open
TKT25347,1131-ALZWV,2025-09-29,performance,16,2,resolved
TKT30114,7729-XBTWX,2025-09-29,technical,41,5,resolved
TKT43221,3284-SVCRO,2025-09-29,feature_request,36,5,open
TKT13272,9732-OUYRN,2025-09-29,technical,85,1,open
TKT53559,9732-OUYRN,2025-09-29,login_issue,1,3,open
TKT50915,9732-OUYRN,2025-09-29,billing,18,1,resolved
TKT77045,2931-SVLTV,2025-09-29,billing,36,1,escalated
TKT31938,2931-SVLTV,2025-09-29,feature_request,22,3,escalated
TKT21487,6899-PPEEA,2025-09-29,technical,55,1,escalated
TKT32769,6899-PPEEA,2025-09-29,billing,26,3,open
TKT84156,6899-PPEEA,2025-09-29,feature_request,26,2,escalated
TKT60320,6899-PPEEA,2025-09-29,performance,23,4,open
TKT87856,6899-PPEEA,2025-09-29,technical,41,3,escalated
TKT31289,6899-PPEEA,2025-09-29,feature_request,9,3,open
TKT41025,6899-PPEEA,2025-09-29,login_issue,29,2,open
TKT77587,6899-PPEEA,2025-09-29,performance,19,1,open
TKT46518,7504-UWHNB,2025-09-29,feature_request,20,2,escalated
TKT46460,2582-FFFZR,2025-09-29,login_issue,46,5,resolved
TKT85365,2582-FFFZR,2025-09-29,login_issue,12,1,escalated
TKT65598,8908-NMQTX,2025-09-29,login_issue,16,2,resolved
TKT29265,8908-NMQTX,2025-09-29,billing,8,3,resolved
TKT81152,2187-LZGPL,2025-09-29,feature_request,26,5,resolved
TKT12950,2187-LZGPL,2025-09-29,billing,8,5,resolved
TKT56317,2187-LZGPL,2025-09-29,feature_request,39,2,open
TKT63768,1431-AIDJQ,2025-09-29,technical,61,5,resolved
TKT31363,1431-AIDJQ,2025-09-29,feature_request,17,2,escalated
TKT38175,6288-LBEAR,2025-09-29,billing,24,1,resolved
TKT22392,6288-LBEAR,2025-09-29,billing,11,4,open
TKT94598,6288-LBEAR,2025-09-29,feature_request,13,2,resolved
TKT25546,4597-NUCQV,2025-09-29,feature_request,12,5,resolved
TKT75082,4597-NUCQV,2025-09-29,login_issue,18,2,escalated
TKT74138,4597-NUCQV,2025-09-29,billing,33,1,resolved
TKT69065,4597-NUCQV,2025-09-29,feature_request,3,3,open
TKT36636,4597-NUCQV,2025-09-29,performance,45,2,escalated
TKT19537,4597-NUCQV,2025-09-29,feature_request,33,4,open
TKT13041,4597-NUCQV,2025-09-29,performance,48,2,open
TKT35206,9019-QVLZD,2025-09-29,technical,51,2,open
TKT63745,9019-QVLZD,2025-09-29,performance,23,2,open
TKT58823,9019-QVLZD,2025-09-29,performance,20,2,resolved
TKT14555,9019-QVLZD,2025-09-29,billing,21,1,open
TKT45797,9019-QVLZD,2025-09-29,performance,45,3,escalated
TKT72012,9019-QVLZD,2025-09-29,feature_request,23,5,escalated
TKT41978,9019-QVLZD,2025-09-29,technical,84,1,resolved
TKT51470,5808-TOTXO,2025-09-29,login_issue,28,4,open
TKT63162,5808-TOTXO,2025-09-29,technical,46,4,open
TKT18460,5808-TOTXO,2025-09-29,technical,67,4,open
TKT40703,4369-NYSCF,2025-09-29,feature_request,48,5,open
TKT84384,4369-NYSCF,2025-09-29,technical,59,4,open
TKT18710,4369-NYSCF,2025-09-29,feature_request,46,3,escalated
TKT34465,6333-YDVLT,2025-09-29,billing,29,3,open
TKT86806,6333-YDVLT,2025-09-29,billing,35,4,resolved
TKT91787,6333-YDVLT,2025-09-29,feature_request,16,2,open
TKT58584,5324-KTGCG,2025-09-29,feature_request,36,3,resolved
TKT29658,5599-HVLTW,2025-09-29,feature_request,34,3,escalated
TKT99691,5599-HVLTW,2025-09-29,performance,11,1,escalated
TKT99405,3707-LRWZD,2025-09-29,login_issue,44,3,resolved
TKT20762,3707-LRWZD,2025-09-29,login_issue,47,1,resolved
TKT47775,3707-LRWZD,2025-09-29,billing,1,1,open
TKT84998,3707-LRWZD,2025-09-29,feature_request,48,2,open
TKT78932,3707-LRWZD,2025-09-29,feature_request,20,3,resolved
TKT19369,3707-LRWZD,2025-09-29,login_issue,12,5,resolved
TKT95178,3707-LRWZD,2025-09-29,feature_request,24,1,open
TKT37558,3707-LRWZD,2025-09-29,feature_request,40,3,open
TKT31131,1455-ESIQH,2025-09-29,feature_request,36,5,escalated
TKT77706,1455-ESIQH,2025-09-29,feature_request,17,1,resolved
TKT13479,1455-ESIQH,2025-09-29,technical,53,1,open
TKT30686,1455-ESIQH,2025-09-29,feature_request,20,1,resolved
TKT56777,2979-SXESE,2025-09-29,technical,89,1,open
TKT12667,2979-SXESE,2025-09-29,performance,18,1,open
TKT45506,2979-SXESE,2025-09-29,billing,18,2,escalated
TKT97133,2979-SXESE,2025-09-29,billing,29,5,escalated
TKT98482,2979-SXESE,2025-09-29,technical,52,2,escalated
TKT95079,2979-SXESE,2025-09-29,performance,40,4,resolved
TKT44515,4013-TLDHQ,2025-09-29,billing,7,4,open
TKT27374,4013-TLDHQ,2025-09-29,feature_request,45,5,open
TKT96580,4013-TLDHQ,2025-09-29,billing,37,1,resolved
TKT16233,4013-TLDHQ,2025-09-29,billing,9,5,open
TKT59898,4013-TLDHQ,2025-09-29,feature_request,12,1,resolved
TKT51532,4013-TLDHQ,2025-09-29,technical,36,4,open
TKT82578,4013-TLDHQ,2025-09-29,technical,39,2,escalated
TKT17561,4013-TLDHQ,2025-09-29,feature_request,11,5,resolved
TKT72928,5743-KHMNA,2025-09-29,billing,30,3,open
TKT89620,4194-FJARJ,2025-09-29,login_issue,26,3,escalated
TKT16561,4194-FJARJ,2025-09-29,feature_request,3,3,open
TKT53879,5325-UWTWJ,2025-09-29,login_issue,31,2,resolved
TKT89743,5325-UWTWJ,2025-09-29,feature_request,24,2,resolved
TKT96670,5325-UWTWJ,2025-09-29,billing,37,1,open
TKT16950,3969-GYXEL,2025-09-29,billing,18,2,resolved
TKT90641,3969-GYXEL,2025-09-29,performance,31,2,open
TKT38739,9208-OLGAQ,2025-09-29,technical,96,4,resolved
TKT15015,9208-OLGAQ,2025-09-29,feature_request,47,3,open
TKT76604,3244-CQPHU,2025-09-29,feature_request,48,4,escalated
TKT11605,3244-CQPHU,2025-09-29,performance,41,2,open
TKT57459,2674-MLXMN,2025-09-29,feature_request,13,5,escalated
TKT76914,2674-MLXMN,2025-09-29,technical,74,1,resolved
TKT43887,9708-HPXWZ,2025-09-29,technical,82,5,open
TKT40625,9708-HPXWZ,2025-09-29,login_issue,29,4,open
TKT62959,9708-HPXWZ,2025-09-29,login_issue,26,4,open
TKT26222,6992-TKNYO,2025-09-29,billing,17,4,open
TKT86682,6992-TKNYO,2025-09-29,billing,23,5,open
TKT70969,6992-TKNYO,2025-09-29,feature_request,17,5,open
TKT62315,4468-YDOVK,2025-09-29,technical,72,5,escalated
TKT55487,4468-YDOVK,2025-09-29,feature_request,21,2,escalated
TKT49186,4468-YDOVK,2025-09-29,performance,34,1,open
TKT97568,3754-DXMRT,2025-09-29,login_issue,6,1,resolved
TKT12788,3754-DXMRT,2025-09-29,performance,23,1,resolved
TKT74787,3754-DXMRT,2025-09-29,feature_request,9,2,escalated
TKT44088,3754-DXMRT,2025-09-29,feature_request,48,5,open
TKT93846,3754-DXMRT,2025-09-29,feature_request,37,2,resolved
TKT84509,3754-DXMRT,2025-09-29,login_issue,46,2,escalated
TKT27898,3754-DXMRT,2025-09-29,billing,37,1,open
TKT71568,5792-JALQC,2025-09-29,technical,57,3,open
TKT97449,5792-JALQC,2025-09-29,login_issue,32,5,escalated
TKT58489,7130-VTEWQ,2025-09-29,billing,8,5,open
TKT98440,7130-VTEWQ,2025-09-29,performance,40,3,open
TKT17845,7130-VTEWQ,2025-09-29,billing,13,3,escalated
TKT45467,2200-DSAAL,2025-09-29,performance,22,4,open
TKT12082,2200-DSAAL,2025-09-29,feature_request,23,1,open
TKT59192,4302-ZYFEL,2025-09-29,login_issue,43,2,escalated
TKT59586,4302-ZYFEL,2025-09-29,feature_request,25,5,escalated
TKT44716,4302-ZYFEL,2025-09-29,login_issue,30,5,open
TKT60180,6121-VZNQB,2025-09-29,feature_request,15,2,open
TKT66757,6121-VZNQB,2025-09-29,login_issue,33,3,resolved
TKT65324,6121-VZNQB,2025-09-29,login_issue,20,3,escalated
TKT43477,7903-CMPEY,2025-09-29,login_issue,20,2,open
TKT60183,7903-CMPEY,2025-09-29,login_issue,27,1,open
TKT78004,7903-CMPEY,2025-09-29,performance,25,1,resolved
TKT90108,7903-CMPEY,2025-09-29,performance,10,4,escalated
TKT18676,1518-OMDIK,2025-09-29,technical,67,1,open
TKT23941,1518-OMDIK,2025-09-29,performance,43,5,escalated
TKT10187,1518-OMDIK,2025-09-29,feature_request,18,1,resolved
TKT70733,6671-NGWON,2025-09-29,technical,86,1,escalated
TKT38047,6671-NGWON,2025-09-29,performance,3,3,resolved
TKT38458,6671-NGWON,2025-09-29,login_issue,37,3,open
TKT49958,0595-ITUDF,2025-09-29,login_issue,45,4,open
TKT94382,0595-ITUDF,2025-09-29,login_issue,24,4,open
TKT61435,6996-KNSML,2025-09-29,login_issue,10,2,escalated
TKT38779,6996-KNSML,2025-09-29,technical,42,1,escalated
TKT55954,6996-KNSML,2025-09-29,feature_request,5,1,escalated
TKT47249,6996-KNSML,2025-09-29,technical,37,1,resolved
TKT43945,0096-BXERS,2025-09-29,login_issue,47,2,escalated
TKT54355,0096-BXERS,2025-09-29,billing,8,4,resolved
TKT40201,0096-BXERS,2025-09-29,feature_request,36,3,open
TKT93981,3806-YAZOV,2025-09-29,feature_request,46,4,open
TKT10376,3806-YAZOV,2025-09-29,performance,31,3,resolved
TKT57388,3806-YAZOV,2025-09-29,billing,31,2,escalated
TKT75258,7998-ZLXWN,2025-09-29,billing,16,2,open
TKT73496,7998-ZLXWN,2025-09-29,feature_request,10,5,escalated
TKT37361,7998-ZLXWN,2025-09-29,technical,31,2,open
TKT87493,9133-AYJZG,2025-09-29,feature_request,29,2,open
TKT27945,2675-OTVVJ,2025-09-29,feature_request,1,5,escalated
TKT13278,8680-CGLTP,2025-09-29,feature_request,21,5,escalated
