customerID,tenure,MonthlyCharges,Contract,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,total_tickets,avg_satisfaction,health_score,revenue_at_risk
4116-TZAQJ,9,74.25,Month-to-month,0.9955280792157697,99.55,High Risk,Urgent - Retention Campaign,4.0,2.75,52.5,891.0
9490-DFPMD,42,84.65,Month-to-month,0.9955273926592959,99.55,High Risk,Urgent - Retention Campaign,4.0,4.25,71.9,1015.8000000000001
5708-EVONK,58,93.4,Month-to-month,0.9955231640564618,99.55,High Risk,Urgent - Retention Campaign,5.0,2.4,78.5,1120.8000000000002
4706-AXVKM,11,84.8,Month-to-month,0.9955199248071708,99.55,High Risk,Urgent - Retention Campaign,6.0,3.33,56.0,1017.5999999999999
9250-WYPLL,5,75.55,Month-to-month,0.9955129510429752,99.55,High Risk,Urgent - Retention Campaign,7.0,3.0,43.8,906.5999999999999
6651-AZVTJ,49,99.8,Month-to-month,0.9954971413359706,99.55,High Risk,Urgent - Retention Campaign,6.0,1.83,76.7,1197.6
3223-WZWJM,26,83.95,Month-to-month,0.9954957698463506,99.55,High Risk,Urgent - Retention Campaign,5.0,2.6,69.8,1007.4000000000001
5956-VKDTT,5,74.35,Month-to-month,0.9954785276588045,99.55,High Risk,Urgent - Retention Campaign,7.0,2.57,34.7,892.1999999999999
6393-WRYZE,34,97.65,Month-to-month,0.9954747843296029,99.55,High Risk,Urgent - Retention Campaign,6.0,2.67,77.1,1171.8000000000002
3138-BKYAV,6,85.35,Month-to-month,0.9954619274385523,99.55,High Risk,Urgent - Retention Campaign,6.0,3.83,51.0,1024.1999999999998
7776-QWNFX,30,50.4,Month-to-month,0.995456377554815,99.55,High Risk,Urgent - Retention Campaign,8.0,3.75,65.9,604.8
0617-AQNWT,64,47.85,Two year,0.9954553598815099,99.55,High Risk,Urgent - Retention Campaign,7.0,3.0,59.6,574.2
7774-OJSXI,31,103.45,One year,0.9954542869057836,99.55,High Risk,Urgent - Retention Campaign,6.0,3.0,80.6,1241.4
7124-UGSUR,61,104.4,One year,0.9954463272475049,99.54,High Risk,Urgent - Retention Campaign,4.0,2.25,85.9,1252.8000000000002
0415-MOSGF,1,44.4,Month-to-month,0.9954437962544335,99.54,High Risk,Urgent - Retention Campaign,4.0,2.0,33.1,532.8
2642-DTVCO,9,85.05,Month-to-month,0.9954255042281492,99.54,High Risk,Urgent - Retention Campaign,8.0,3.0,49.7,1020.5999999999999
0407-BDJKB,60,95.75,Month-to-month,0.9954229392968488,99.54,High Risk,Urgent - Retention Campaign,5.0,2.8,71.1,1149.0
5650-VDUDS,4,24.25,Month-to-month,0.9954198911126483,99.54,High Risk,Urgent - Retention Campaign,7.0,2.43,35.6,291.0
2983-ZANRP,2,73.55,Month-to-month,0.9954169007776918,99.54,High Risk,Urgent - Retention Campaign,4.0,4.25,56.6,882.5999999999999
4786-UKSNZ,1,20.2,Month-to-month,0.9954167002039214,99.54,High Risk,Urgent - Retention Campaign,7.0,3.86,41.7,242.39999999999998
1587-FKLZB,66,99.5,Month-to-month,0.9954162425108836,99.54,High Risk,Urgent - Retention Campaign,6.0,3.0,85.5,1194.0
5077-DXTCG,1,45.3,Month-to-month,0.9954088512886685,99.54,High Risk,Urgent - Retention Campaign,8.0,2.88,35.4,543.5999999999999
1518-VOWAV,9,74.65,Month-to-month,0.995407667544399,99.54,High Risk,Urgent - Retention Campaign,8.0,2.88,54.2,895.8000000000001
7580-UGXNC,2,54.85,Month-to-month,0.9954031805415686,99.54,High Risk,Urgent - Retention Campaign,5.0,2.8,34.8,658.2
4897-QSUYC,1,20.15,Month-to-month,0.9953959914031179,99.54,High Risk,Urgent - Retention Campaign,4.0,3.0,45.1,241.79999999999998
4415-IJZTP,1,74.5,Month-to-month,0.9953878113802872,99.54,High Risk,Urgent - Retention Campaign,8.0,2.62,35.0,894.0
1963-VAUKV,1,20.4,Month-to-month,0.9953847319696713,99.54,High Risk,Urgent - Retention Campaign,5.0,3.4,39.9,244.79999999999998
5899-MQZZL,13,75.0,Month-to-month,0.9953832121878475,99.54,High Risk,Urgent - Retention Campaign,5.0,3.4,76.0,900.0
0203-HHYIJ,25,25.3,One year,0.9953826102015131,99.54,High Risk,Urgent - Retention Campaign,7.0,2.57,58.0,303.6
7112-OPOTK,33,68.25,Month-to-month,0.9953707641040812,99.54,High Risk,Urgent - Retention Campaign,8.0,2.62,67.0,819.0
6304-IJFSQ,3,49.9,Month-to-month,0.9953664277097919,99.54,High Risk,Urgent - Retention Campaign,4.0,2.25,50.0,598.8
4174-LPGTI,41,66.5,One year,0.9953644810630374,99.54,High Risk,Urgent - Retention Campaign,4.0,2.25,67.8,798.0
8785-EPNCG,11,23.15,Month-to-month,0.9953585965746055,99.54,High Risk,Urgent - Retention Campaign,7.0,3.71,54.5,277.79999999999995
7817-BOQPW,2,75.55,Month-to-month,0.9953559644874618,99.54,High Risk,Urgent - Retention Campaign,5.0,3.6,57.0,906.5999999999999
5813-UECBU,33,83.85,Month-to-month,0.9953553028734748,99.54,High Risk,Urgent - Retention Campaign,4.0,2.75,65.8,1006.1999999999999
2082-CEFLT,1,45.6,Month-to-month,0.9953535887340744,99.54,High Risk,Urgent - Retention Campaign,7.0,4.0,34.3,547.2
5502-RLUYV,69,103.95,Month-to-month,0.9953491605695227,99.53,High Risk,Urgent - Retention Campaign,4.0,2.75,86.6,1247.4
7666-WKRON,39,80.45,Two year,0.995346492792726,99.53,High Risk,Urgent - Retention Campaign,6.0,3.33,74.0,965.4000000000001
0115-TFERT,21,111.2,Month-to-month,0.9953405410909103,99.53,High Risk,Urgent - Retention Campaign,5.0,2.8,60.2,1334.4
2930-UOTMB,31,65.25,Month-to-month,0.9953381920913945,99.53,High Risk,Urgent - Retention Campaign,8.0,2.88,77.1,783.0
0867-MKZVY,20,82.4,Month-to-month,0.9953355309147204,99.53,High Risk,Urgent - Retention Campaign,4.0,4.5,69.2,988.8000000000001
5804-LEPIM,2,70.35,Month-to-month,0.9953340567794572,99.53,High Risk,Urgent - Retention Campaign,7.0,4.0,42.0,844.1999999999999
4597-ELFTS,56,24.9,One year,0.9953189130949797,99.53,High Risk,Urgent - Retention Campaign,8.0,3.62,70.8,298.79999999999995
9947-OTFQU,15,74.4,Month-to-month,0.9953079771933699,99.53,High Risk,Urgent - Retention Campaign,5.0,2.8,71.2,892.8000000000001
2815-CPTUL,5,70.25,Month-to-month,0.9953059389763103,99.53,High Risk,Urgent - Retention Campaign,8.0,3.0,38.8,843.0
6302-JGYRJ,31,79.45,One year,0.99530278119939,99.53,High Risk,Urgent - Retention Campaign,6.0,3.0,63.2,953.4000000000001
0280-XJGEX,49,103.7,Month-to-month,0.9953001447228509,99.53,High Risk,Urgent - Retention Campaign,4.0,2.75,81.6,1244.4
5889-JTMUL,50,95.05,Month-to-month,0.9952964617332802,99.53,High Risk,Urgent - Retention Campaign,4.0,3.75,81.1,1140.6
4628-WQCQQ,35,85.15,One year,0.995295281027635,99.53,High Risk,Urgent - Retention Campaign,8.0,3.25,65.9,1021.8000000000001
4514-GFCFI,16,84.75,Month-to-month,0.9952769809988351,99.53,High Risk,Urgent - Retention Campaign,4.0,2.5,73.2,1017.0
0761-AETCS,1,19.3,Month-to-month,0.9952737351038308,99.53,High Risk,Urgent - Retention Campaign,5.0,2.6,34.3,231.60000000000002
2037-SGXHH,38,94.65,Month-to-month,0.9952645483580281,99.53,High Risk,Urgent - Retention Campaign,5.0,3.0,68.2,1135.8000000000002
9600-NAXZN,43,101.4,Month-to-month,0.995256486488615,99.53,High Risk,Urgent - Retention Campaign,4.0,2.75,65.5,1216.8000000000002
9837-BMCLM,3,78.5,Month-to-month,0.9952489980468604,99.52,High Risk,Urgent - Retention Campaign,4.0,3.75,43.8,942.0
4548-SDBKE,5,85.2,Month-to-month,0.9952489474162891,99.52,High Risk,Urgent - Retention Campaign,5.0,3.8,40.2,1022.4000000000001
3230-WYKIR,18,82.0,One year,0.9952431473515798,99.52,High Risk,Urgent - Retention Campaign,6.0,2.5,63.0,984.0
5949-XIKAE,8,83.55,Month-to-month,0.9952388447413554,99.52,High Risk,Urgent - Retention Campaign,5.0,2.2,42.0,1002.5999999999999
1043-YCUTE,56,25.15,Two year,0.9952314838379598,99.52,High Risk,Urgent - Retention Campaign,7.0,3.14,67.7,301.79999999999995
7893-IXHRQ,1,20.55,Month-to-month,0.9952301777533116,99.52,High Risk,Urgent - Retention Campaign,7.0,3.86,41.1,246.60000000000002
3580-REOAC,10,44.85,Month-to-month,0.9952272853016628,99.52,High Risk,Urgent - Retention Campaign,7.0,2.43,52.1,538.2
7563-BIUPC,5,80.6,Month-to-month,0.995225043016463,99.52,High Risk,Urgent - Retention Campaign,7.0,2.86,31.4,967.1999999999999
8017-LXHFA,23,94.75,Month-to-month,0.9952247627203652,99.52,High Risk,Urgent - Retention Campaign,6.0,3.83,78.1,1137.0
8931-GJJIQ,9,83.3,Month-to-month,0.9952011829772969,99.52,High Risk,Urgent - Retention Campaign,6.0,2.5,42.9,999.5999999999999
8010-EZLOU,15,80.2,Month-to-month,0.9951985808895657,99.52,High Risk,Urgent - Retention Campaign,5.0,2.6,59.6,962.4000000000001
6987-XQSJT,54,79.5,Month-to-month,0.9951952246902389,99.52,High Risk,Urgent - Retention Campaign,7.0,2.71,69.0,954.0
6979-ZNSFF,8,87.05,Month-to-month,0.9951912341081881,99.52,High Risk,Urgent - Retention Campaign,8.0,2.5,45.6,1044.6
6178-KFNHS,12,78.3,Month-to-month,0.9951875145117388,99.52,High Risk,Urgent - Retention Campaign,5.0,2.6,48.9,939.5999999999999
2810-FTLEM,16,50.15,Month-to-month,0.9951859881218755,99.52,High Risk,Urgent - Retention Campaign,5.0,2.2,60.0,601.8
5380-WJKOV,34,106.35,Month-to-month,0.9951780163930152,99.52,High Risk,Urgent - Retention Campaign,5.0,3.6,82.6,1276.1999999999998
8943-URTMR,2,79.65,Month-to-month,0.9951687394597281,99.52,High Risk,Urgent - Retention Campaign,6.0,3.33,47.9,955.8000000000001
8051-HJRLT,1,70.55,Month-to-month,0.9951601962352783,99.52,High Risk,Urgent - Retention Campaign,6.0,3.33,37.8,846.5999999999999
3096-JRDSO,27,104.3,Month-to-month,0.9951559594441798,99.52,High Risk,Urgent - Retention Campaign,4.0,3.5,81.5,1251.6
2325-ZUSFD,57,70.1,One year,0.9951551192960412,99.52,High Risk,Urgent - Retention Campaign,4.0,2.75,80.8,841.1999999999999
7619-ODSGN,24,54.75,Month-to-month,0.9951474274501542,99.51,High Risk,Urgent - Retention Campaign,8.0,3.0,77.5,657.0
5271-YNWVR,68,113.15,Two year,0.9951186009744578,99.51,High Risk,Urgent - Retention Campaign,8.0,3.75,75.9,1357.8000000000002
1092-GANHU,17,76.65,Month-to-month,0.9951065488404917,99.51,High Risk,Urgent - Retention Campaign,6.0,3.33,73.8,919.8000000000001
4580-TMHJU,43,56.15,Month-to-month,0.9950777140939918,99.51,High Risk,Urgent - Retention Campaign,4.0,2.75,66.1,673.8
1750-CSKKM,9,55.35,Month-to-month,0.9950609502088598,99.51,High Risk,Urgent - Retention Campaign,7.0,3.71,35.9,664.2
4503-BDXBD,11,74.95,Month-to-month,0.9950525407399576,99.51,High Risk,Urgent - Retention Campaign,4.0,2.75,50.5,899.4000000000001
6305-YLBMM,69,104.05,One year,0.9950514272856016,99.51,High Risk,Urgent - Retention Campaign,8.0,3.25,92.2,1248.6
9540-JYROE,8,70.1,Month-to-month,0.9950358205187272,99.5,High Risk,Urgent - Retention Campaign,5.0,3.0,41.4,841.1999999999999
3763-GCZHZ,66,104.05,One year,0.9950220181666835,99.5,High Risk,Urgent - Retention Campaign,4.0,2.25,72.9,1248.6
8374-XGEJJ,43,101.0,Month-to-month,0.9950211772658732,99.5,High Risk,Urgent - Retention Campaign,6.0,2.83,83.3,1212.0
3523-QRQLL,22,69.5,One year,0.9950100227380761,99.5,High Risk,Urgent - Retention Campaign,5.0,3.4,64.7,834.0
7359-SSBJK,64,70.2,Two year,0.9949983078253384,99.5,High Risk,Urgent - Retention Campaign,6.0,4.17,80.7,842.4000000000001
8624-GIOUT,49,59.75,Month-to-month,0.994994098689798,99.5,High Risk,Urgent - Retention Campaign,7.0,3.0,72.4,717.0
6818-WOBHJ,68,89.6,Month-to-month,0.9949667294213654,99.5,High Risk,Urgent - Retention Campaign,6.0,2.0,83.3,1075.1999999999998
3957-LXOLK,28,106.15,Month-to-month,0.9949603105058977,99.5,High Risk,Urgent - Retention Campaign,5.0,3.6,79.2,1273.8000000000002
8919-FYFQZ,44,30.35,Month-to-month,0.9949576053576861,99.5,High Risk,Urgent - Retention Campaign,4.0,3.0,58.8,364.20000000000005
6959-UWKHF,1,42.9,Month-to-month,0.9949528195183059,99.5,High Risk,Urgent - Retention Campaign,8.0,3.0,36.5,514.8
4237-RLAQD,1,45.85,Month-to-month,0.9949500122175561,99.5,High Risk,Urgent - Retention Campaign,6.0,3.33,50.8,550.2
3207-OYBWH,57,95.25,Month-to-month,0.9949466581868475,99.49,High Risk,Urgent - Retention Campaign,7.0,2.29,75.4,1143.0
8809-RIHDD,72,103.4,Two year,0.9949307841781226,99.49,High Risk,Urgent - Retention Campaign,5.0,3.2,92.8,1240.8000000000002
3521-SYVOR,37,64.75,Month-to-month,0.9949305518043193,99.49,High Risk,Urgent - Retention Campaign,6.0,2.33,73.0,777.0
3336-JORSO,33,110.45,Month-to-month,0.9949102022843838,99.49,High Risk,Urgent - Retention Campaign,4.0,3.5,82.6,1325.4
6804-GDMOI,61,106.6,Two year,0.9949006692746439,99.49,High Risk,Urgent - Retention Campaign,4.0,4.5,89.5,1279.1999999999998
2683-BPJSO,29,84.45,Month-to-month,0.9948988234533886,99.49,High Risk,Urgent - Retention Campaign,5.0,2.6,55.5,1013.4000000000001
0991-BRRFB,18,49.4,Month-to-month,0.9948972503276726,99.49,High Risk,Urgent - Retention Campaign,6.0,3.33,57.9,592.8
0587-DMGBH,8,49.85,Month-to-month,0.9948606310939199,99.49,High Risk,Urgent - Retention Campaign,6.0,2.83,43.9,598.2
7000-WCEVQ,20,61.6,Month-to-month,0.9948460063566238,99.48,High Risk,Urgent - Retention Campaign,4.0,3.75,77.0,739.2
6769-DYBQN,46,85.0,Month-to-month,0.9948333342245588,99.48,High Risk,Urgent - Retention Campaign,7.0,2.29,71.1,1020.0
3550-SAHFP,33,83.35,Month-to-month,0.9948257939908485,99.48,High Risk,Urgent - Retention Campaign,5.0,2.0,64.6,1000.1999999999999
5027-QPKTE,7,69.35,Month-to-month,0.9947951993047838,99.48,High Risk,Urgent - Retention Campaign,6.0,3.33,51.9,832.1999999999999
3859-CVCET,4,45.65,Month-to-month,0.9947943665055049,99.48,High Risk,Urgent - Retention Campaign,6.0,3.33,32.4,547.8
8515-OCTJS,25,24.75,Two year,0.994789218044293,99.48,High Risk,Urgent - Retention Campaign,6.0,2.5,55.3,297.0
6128-CZOMY,1,45.65,Month-to-month,0.9947857509860819,99.48,High Risk,Urgent - Retention Campaign,6.0,3.33,36.6,547.8
9601-BRXPO,25,104.95,Month-to-month,0.9947698428778426,99.48,High Risk,Urgent - Retention Campaign,6.0,2.67,77.6,1259.4
7410-KTVFV,18,49.55,Month-to-month,0.9947664376218651,99.48,High Risk,Urgent - Retention Campaign,6.0,2.5,49.0,594.5999999999999
9306-CPCBC,3,74.25,Month-to-month,0.9947614371533833,99.48,High Risk,Urgent - Retention Campaign,6.0,4.0,40.4,891.0
6680-NENYN,43,104.6,Two year,0.9947614130948427,99.48,High Risk,Urgent - Retention Campaign,7.0,2.86,75.6,1255.1999999999998
6481-OGDOO,67,90.6,One year,0.9947429664971922,99.47,High Risk,Urgent - Retention Campaign,8.0,3.0,73.8,1087.1999999999998
1264-BYWMS,55,96.8,Month-to-month,0.9947423602226153,99.47,High Risk,Urgent - Retention Campaign,4.0,2.25,83.7,1161.6
2608-BHKFN,4,70.05,Month-to-month,0.994732905157879,99.47,High Risk,Urgent - Retention Campaign,6.0,3.0,36.1,840.5999999999999
7721-JXEAW,59,41.05,Month-to-month,0.994684155279388,99.47,High Risk,Urgent - Retention Campaign,5.0,2.2,64.2,492.59999999999997
6532-YLWSI,53,20.8,One year,0.9946611180403514,99.47,High Risk,Urgent - Retention Campaign,6.0,2.33,62.4,249.60000000000002
6839-ITVZJ,26,60.05,Month-to-month,0.9946359100910827,99.46,High Risk,Urgent - Retention Campaign,4.0,4.75,70.6,720.5999999999999
7639-SUPCW,22,48.8,Month-to-month,0.9946271553734887,99.46,High Risk,Urgent - Retention Campaign,6.0,2.67,42.8,585.5999999999999
3426-NIYYL,15,51.55,Month-to-month,0.9946249526051697,99.46,High Risk,Urgent - Retention Campaign,4.0,4.5,79.8,618.5999999999999
8869-TORSS,48,60.35,One year,0.994580696578739,99.46,High Risk,Urgent - Retention Campaign,6.0,2.5,80.9,724.2
8988-ECPJR,34,79.6,Month-to-month,0.9945339675849463,99.45,High Risk,Urgent - Retention Campaign,4.0,3.75,72.4,955.1999999999999
2778-OCLGR,24,39.1,Month-to-month,0.9945235841330194,99.45,High Risk,Urgent - Retention Campaign,6.0,2.83,42.8,469.20000000000005
0310-MVLET,61,99.15,Month-to-month,0.9945203188124728,99.45,High Risk,Urgent - Retention Campaign,4.0,3.25,88.7,1189.8000000000002
0823-HSCDJ,52,49.15,Month-to-month,0.9945148202072239,99.45,High Risk,Urgent - Retention Campaign,8.0,3.38,67.0,589.8
7951-QKZPL,33,24.5,Two year,0.9945067699973735,99.45,High Risk,Urgent - Retention Campaign,6.0,2.67,44.0,294.0
1120-BMWUB,16,53.9,Month-to-month,0.9945059564129166,99.45,High Risk,Urgent - Retention Campaign,5.0,3.8,76.6,646.8
4690-LLKUA,17,45.05,Month-to-month,0.9944959014085644,99.45,High Risk,Urgent - Retention Campaign,4.0,2.25,52.7,540.5999999999999
8580-AECUZ,1,79.1,Month-to-month,0.9944916421257125,99.45,High Risk,Urgent - Retention Campaign,5.0,4.8,44.3,949.1999999999999
7530-HDYDS,38,84.25,Month-to-month,0.9944694486051139,99.45,High Risk,Urgent - Retention Campaign,5.0,2.0,67.8,1011.0
8914-RBTSB,31,93.8,Month-to-month,0.9943602787626189,99.44,High Risk,Urgent - Retention Campaign,5.0,2.8,79.2,1125.6
2957-LOLHO,12,45.4,Month-to-month,0.9943572646060115,99.44,High Risk,Urgent - Retention Campaign,7.0,3.29,45.1,544.8
1862-SKORY,40,39.3,Month-to-month,0.994291473915271,99.43,High Risk,Urgent - Retention Campaign,6.0,2.33,51.4,471.59999999999997
7657-DYEPJ,38,70.15,One year,0.9942855732454926,99.43,High Risk,Urgent - Retention Campaign,6.0,2.5,67.4,841.8000000000001
6313-GIDIT,53,54.45,Month-to-month,0.9942608434106771,99.43,High Risk,Urgent - Retention Campaign,7.0,3.0,68.7,653.4000000000001
0733-VUNUW,24,55.65,Month-to-month,0.9942582806094385,99.43,High Risk,Urgent - Retention Campaign,4.0,3.0,67.9,667.8
1447-PJGGA,57,95.25,Two year,0.9942482005867541,99.42,High Risk,Urgent - Retention Campaign,4.0,4.0,69.4,1143.0
8020-BWHYL,15,75.3,Month-to-month,0.9942411136983774,99.42,High Risk,Urgent - Retention Campaign,8.0,2.38,73.1,903.5999999999999
1193-RTSLK,38,83.9,Month-to-month,0.9942292491143511,99.42,High Risk,Urgent - Retention Campaign,4.0,3.0,66.4,1006.8000000000001
4749-VFKVB,1,50.1,Month-to-month,0.9942291402296112,99.42,High Risk,Urgent - Retention Campaign,4.0,2.0,50.3,601.2
2794-XIMMO,53,60.45,One year,0.9941897856167008,99.42,High Risk,Urgent - Retention Campaign,4.0,4.0,76.3,725.4000000000001
6032-KRXXO,30,90.25,Month-to-month,0.9941674968075986,99.42,High Risk,Urgent - Retention Campaign,5.0,4.4,83.5,1083.0
4283-FUTGF,19,79.85,Month-to-month,0.9941119555832335,99.41,High Risk,Urgent - Retention Campaign,4.0,2.75,61.9,958.1999999999999
5376-DEQCP,1,70.6,Month-to-month,0.9940437089199741,99.4,High Risk,Urgent - Retention Campaign,6.0,2.33,49.2,847.1999999999999
1866-RZZQS,41,98.4,Month-to-month,0.9940125369933192,99.4,High Risk,Urgent - Retention Campaign,4.0,2.0,63.2,1180.8000000000002
3948-XHGNA,24,49.55,Month-to-month,0.9940121955922943,99.4,High Risk,Urgent - Retention Campaign,7.0,2.43,52.8,594.5999999999999
5998-VVEJY,26,80.5,Month-to-month,0.9940072488812075,99.4,High Risk,Urgent - Retention Campaign,4.0,3.0,78.6,966.0
9565-JSNFM,38,70.45,One year,0.9939768750918683,99.4,High Risk,Urgent - Retention Campaign,6.0,2.83,81.3,845.4000000000001
6559-ILWKJ,71,49.35,Two year,0.9939573403517118,99.4,High Risk,Urgent - Retention Campaign,5.0,3.0,54.7,592.2
2484-DGXPZ,31,19.55,Month-to-month,0.9939086051070306,99.39,High Risk,Urgent - Retention Campaign,7.0,3.0,48.6,234.60000000000002
2207-OBZNX,7,51.0,Month-to-month,0.993810346631008,99.38,High Risk,Urgent - Retention Campaign,5.0,3.6,47.3,612.0
7083-YNSKY,15,25.4,Month-to-month,0.9937391352964513,99.37,High Risk,Urgent - Retention Campaign,4.0,3.0,44.8,304.79999999999995
7694-VLBWQ,67,104.1,One year,0.9937354017793024,99.37,High Risk,Urgent - Retention Campaign,4.0,2.0,86.6,1249.1999999999998
2150-UWTFY,22,61.15,Month-to-month,0.9937304889964423,99.37,High Risk,Urgent - Retention Campaign,4.0,2.0,64.5,733.8
0979-PHULV,69,99.45,Month-to-month,0.9937131786333656,99.37,High Risk,Urgent - Retention Campaign,8.0,3.5,75.8,1193.4
6323-AYBRX,59,19.35,Two year,0.9936919915488803,99.37,High Risk,Urgent - Retention Campaign,8.0,2.88,66.9,232.20000000000002
0363-QJVFX,32,108.15,Month-to-month,0.9936592281132903,99.37,High Risk,Urgent - Retention Campaign,5.0,3.6,72.5,1297.8000000000002
4911-BANWH,31,86.55,Month-to-month,0.9936444069327247,99.36,High Risk,Urgent - Retention Campaign,6.0,2.83,79.3,1038.6
5766-XQXMQ,29,68.85,Month-to-month,0.9935782599238596,99.36,High Risk,Urgent - Retention Campaign,4.0,2.25,75.9,826.1999999999999
8580-QVLOC,72,92.45,Two year,0.9935557662552938,99.36,High Risk,Urgent - Retention Campaign,4.0,4.25,93.4,1109.4
0607-DAAHE,53,19.75,Two year,0.9935040159704916,99.35,High Risk,Urgent - Retention Campaign,6.0,3.0,64.5,237.0
5202-IVJNU,39,30.1,Month-to-month,0.9934420269781918,99.34,High Risk,Urgent - Retention Campaign,5.0,4.2,58.0,361.20000000000005
9063-ZGTUY,61,19.4,Month-to-month,0.9933621062310369,99.34,High Risk,Urgent - Retention Campaign,8.0,3.5,66.7,232.79999999999998
9039-RBEEE,39,48.95,Month-to-month,0.993247413711757,99.32,High Risk,Urgent - Retention Campaign,4.0,2.25,61.8,587.4000000000001
9667-EQRXU,30,40.3,Month-to-month,0.9931630990531946,99.32,High Risk,Urgent - Retention Campaign,4.0,3.5,56.5,483.59999999999997
0378-XSZPU,58,60.3,One year,0.9931258682616283,99.31,High Risk,Urgent - Retention Campaign,5.0,3.4,74.1,723.5999999999999
3886-CERTZ,72,109.25,One year,0.993093205065474,99.31,High Risk,Urgent - Retention Campaign,6.0,2.83,88.3,1311.0
0843-WTBXE,53,85.45,Month-to-month,0.9929807256619058,99.3,High Risk,Urgent - Retention Campaign,6.0,2.0,82.7,1025.4
0917-EZOLA,72,104.15,Two year,0.992951558166208,99.3,High Risk,Urgent - Retention Campaign,5.0,4.0,93.6,1249.8000000000002
3285-UCQVC,37,28.6,Month-to-month,0.9929490270017263,99.29,High Risk,Urgent - Retention Campaign,7.0,2.86,53.3,343.20000000000005
0866-QLSIR,34,64.4,One year,0.9928896863282841,99.29,High Risk,Urgent - Retention Campaign,5.0,3.0,67.0,772.8000000000001
